"lake_id","site_id","visit","sample_depth","sample_date","temp","do","sp_cond","ph","chla_sonde","phycocyanin_sonde","turbidity","do_flag","sp_cond_flag","ph_flag","chla_sonde_flag","turbidity_flag","do_comment","sp_cond_comment","ph_comment","chla_sonde_comment","turbidity_comment","sample_depth_units","temp_units","do_units","sp_cond_units","chla_sonde_units","phycocyanin_units","phycocyanin_sonde_flag","phycocyanin_sonde_comment","do_sat","turbidity_units"
"206","2",1,12,2022-07-25,13.46,0,535.1,7.11,3.24,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"206","2",1,13,2022-07-25,13.14,0,539.8,7.08,3.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"206","2",1,14,2022-07-25,12.79,0,545.8,7.01,3.37,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"206","2",1,15,2022-07-25,12.46,0,551.2,6.95,3.4,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"13","7",1,0.1,2023-06-24,25.3,8.5,104.1,6.8,3.7,0.08,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"13","7",1,0.9,2023-06-24,21.9,8.2,104.6,6.6,7.7,0.09,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"17","2",1,0.1,2023-07-17,31.9,10,233.7,8.9,98.6,11.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"17","2",1,0.5,2023-07-17,31.7,7.7,237.5,8.2,99.1,11.5,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"17","2",1,1,2023-07-17,31.7,6.7,237.8,8,111.33,11.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"17","2",1,1.5,2023-07-17,31.5,4.9,246.4,7.7,120.6,13.5,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"46","12",1,0.1,2023-06-22,21.4,9.1,46.7,6.1,4.1,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"46","12",1,1,2023-06-22,21.3,9.1,46.7,6.2,4.3,0.02,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"47","1",1,0.1,2023-06-18,22.9,7.8,71.7,6,12.9,0.14,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Index site next to spillway","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"47","1",1,1,2023-06-18,22.2,7.7,71.7,6,14.5,0.11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Index site next to spillway","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"47","1",1,2,2023-06-18,21.9,7.7,70.8,5.9,7.3,0.05,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Index site next to spillway","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"47","1",1,2.9,2023-06-18,20.9,3.3,93.9,5.7,3.6,0.03,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Index site next to spillway","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"49","21",1,0.1,2023-06-19,25.5,9.2,167.3,6.3,8.9,0.07,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"49","21",1,1,2023-06-19,23.9,9.1,161.1,6.3,8.3,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"49","21",1,1.5,2023-06-19,23.8,9.1,162.6,6.2,9.5,0.09,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"54","5",1,0.1,2020-07-28,22.22,13.69,464,NA,0.01,NA,21,NA,"1","1","1",NA,NA,"Post deployment standard measurement was OK, but calibrated value was out of range and cell constant was too low","Readings are unexpectedly low","All readings were 0.0. Chlorophyl was calibrated in field but wiper was at 90°",NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"54","5",1,1,2020-07-28,20.64,7.93,476,NA,0.01,NA,20.7,NA,"1","1","1",NA,NA,"Post deployment standard measurement was OK, but calibrated value was out of range and cell constant was too low","Readings are unexpectedly low","All readings were 0.0. Chlorophyl was calibrated in field but wiper was at 90°",NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"54","5",1,2,2020-07-28,18.2,1.49,508,NA,0.01,NA,10.7,NA,"1","1","1",NA,NA,"Post deployment standard measurement was OK, but calibrated value was out of range and cell constant was too low","Readings are unexpectedly low","All readings were 0.0. Chlorophyl was calibrated in field but wiper was at 90°",NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"55","14",1,0.1,2022-06-01,25.9,9.73,135,7.86,4.07,0.03,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"55","14",1,0.6,2022-06-01,24.7,10.38,135.4,8.13,4.93,0.04,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"55","14",1,1.1,2022-06-01,23.7,11.97,134.3,9.05,4.23,0.13,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"55","14",1,1.6,2022-06-01,21.4,11.49,135.9,7.71,4.81,0.03,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"55","14",1,2.1,2022-06-01,19.2,2.41,153.9,6.65,10.85,1,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"55","14",1,2.4,2022-06-01,19,2.83,178,6.57,18.73,1.5,24.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,1,2021-08-24,19.9,8.07,2690,8.94,3.6,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,2,2021-08-24,19.84,7.96,2640,8.92,5.2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,3,2021-08-24,19.81,7.94,2602,8.93,4.3,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,4,2021-08-24,19.91,7.93,2603,8.92,4.1,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,5,2021-08-24,19.8,7.86,2603,8.94,3.6,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,6,2021-08-24,19.87,7.76,2604,8.93,3.4,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"67","4",1,7,2021-08-24,19.83,4.12,2501,8.36,2.8,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,0.1,2021-07-29,25.11,8.1,1658,8.79,2.4,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,1,2021-07-29,25.03,8.68,1659,9.02,2.9,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,2,2021-07-29,25.03,8.77,1659,9.02,2.3,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,3,2021-07-29,25.03,8.74,1659,9.02,2.6,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,4,2021-07-29,25.03,8.74,1659,9.01,2.2,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,5,2021-07-29,25.03,8.76,1659,9,2.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,6,2021-07-29,25.03,8.66,1659,8.99,2.5,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,7,2021-07-29,24.03,5.26,1662,8.81,2.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,8,2021-07-29,22.46,1.75,1661,8.47,2.5,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,9,2021-07-29,22.02,1.07,1662,8.41,2.4,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,10,2021-07-29,21.34,0.37,1658,8.28,3,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,11,2021-07-29,20.73,0.28,1656,8.24,3,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,12,2021-07-29,20.3,0.23,1656,8.23,3.9,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"68","4",1,13,2021-07-29,18.08,0.21,1654,8.14,4,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_riverine",1,0.1,2021-07-31,18.62,9.36,731,8.48,1.7,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_riverine",1,1,2021-07-31,18.57,9.35,731,8.47,1.5,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_riverine",1,2,2021-07-31,18.53,9.33,731,8.46,2.6,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_riverine",1,3,2021-07-31,18.53,9.33,731,8.46,2.2,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_transitional",1,0.1,2021-06-23,18.62,9.36,731,8.48,1.7,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_transitional",1,1,2021-06-23,18.57,9.35,731,8.47,1.5,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_transitional",1,2,2021-06-23,18.53,9.33,731,8.46,2.6,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"69","7_transitional",1,3,2021-06-23,18.53,9.33,731,8.46,2.2,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","6_riverine",1,0.1,2021-06-28,22.6,8.1,871,8.4,1.5,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","6_riverine",1,5.9,2021-06-28,21.7,7.9,871,8.4,1.6,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,1,2021-07-12,23.61,8.15,914,8.47,2,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,2,2021-07-12,23.6,8.13,914,8.47,2.1,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,3,2021-07-12,23.54,8.14,914,8.48,2,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,4,2021-07-12,23.47,8.13,913,8.5,2.3,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,5,2021-07-12,23.38,8.1,913,8.52,2.5,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,6,2021-07-12,23.36,8.1,913,8.52,1.8,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,7,2021-07-12,23.3,8.02,912,8.53,2,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,8,2021-07-12,23.32,7.9,912,8.53,2.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,9,2021-07-12,23.11,7.8,911,8.53,2,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,10,2021-07-12,22.65,7.76,908,8.52,1.8,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,11,2021-07-12,22.62,7.74,908,8.5,2,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,12,2021-07-12,22.61,7.69,908,8.52,2.5,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,13,2021-07-12,22.61,7.63,909,8.52,2.6,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,14,2021-07-12,22.6,7.58,909,8.52,2.1,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,15,2021-07-12,22.6,7.55,908,8.54,2,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,16,2021-07-12,22.6,7.7,908,8.53,2.3,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,17,2021-07-12,22.59,7.7,908,8.53,2.5,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,18,2021-07-12,22.59,7.68,908,8.53,3.1,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"70","7_transitional",1,19,2021-07-12,22.58,7.64,908,8.53,3.2,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,1,2021-08-26,19.17,9.54,690,9.15,2.2,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,2,2021-08-26,18.76,9.62,688,9.09,2.5,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,3,2021-08-26,18.64,9.48,687,9.02,2.3,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,4,2021-08-26,18.55,9.46,685,8.98,2.7,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,5,2021-08-26,18.44,8.96,685,8.96,1.8,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,6,2021-08-26,18.41,8.77,685,8.98,2.1,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,7,2021-08-26,18.25,9.09,677,9.02,1.9,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,8,2021-08-26,18.22,9.11,677,9.02,2.3,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"72","9",1,9,2021-08-26,18.11,8.58,683,8.98,2.1,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"75","8",1,0.1,2021-07-09,25.4,9.84,479,8.84,21.1,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"75","8",1,1,2021-07-09,24.19,9.89,479,8.87,21.6,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"75","8",1,2,2021-07-09,24.03,9.59,479,8.86,21.6,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"75","8",1,3,2021-07-09,23.66,6.52,480,8.77,23.6,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"75","8",1,4,2021-07-09,23.22,0.78,479,8.41,6.6,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"75","8",1,4.1,2021-07-09,23.17,0.6,479,8.4,6.5,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,0.1,2022-06-22,15.2,9.3,471,8.62,0.09,0.01,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,1.1,2022-06-22,15.1,9.38,470.3,8.65,0.08,0.01,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,2.1,2022-06-22,15,9.27,471,8.64,0.27,0.01,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,3.1,2022-06-22,14.9,9.25,471.2,8.64,0.46,0.01,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,4.1,2022-06-22,14.9,9.3,470.7,8.65,0.52,0.01,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,5.1,2022-06-22,14.8,9.3,470.6,8.65,0.67,0.01,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,6.1,2022-06-22,14.6,9.29,470.3,8.65,0.66,0.01,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,7.1,2022-06-22,14.4,9.35,471.2,8.66,0.89,0.01,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,8.1,2022-06-22,14.2,9.21,471.9,8.65,1,0.01,5.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,9.1,2022-06-22,13.4,7.92,483.5,8.51,1.3,0.01,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"76","7",1,9.6,2022-06-22,13.1,7.25,489,8.44,2.3,0.01,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"77","12",1,0.1,2022-06-24,18.4,9,1422,9.02,2.13,0.01,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"77","12",1,1.1,2022-06-24,18.2,8.94,1423,9.02,2.43,0.01,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"77","12",1,2.1,2022-06-24,17.9,8.71,1423,9,2.35,0.01,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"77","12",1,3.1,2022-06-24,15.9,7.68,1422,8.94,2.21,0.01,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"77","12",1,4.1,2022-06-24,15.2,6.53,1426,8.84,1.96,0.01,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"77","12",1,4.3,2022-06-24,14.8,4.62,1433,8.64,2.22,0.01,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"78","29",1,0.1,2021-07-25,27,15.04,3666,9.5,10.8,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"Turbitity probe acting funny","m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"78","29",1,1,2021-07-25,26.17,15.08,3665,9.5,13.9,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"78","29",1,2,2021-07-25,24.78,15.23,3660,9.49,39,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
"78","29",1,3,2021-07-25,23.84,1.17,3660,9.1,65.7,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","c","mg_l","us_cm","ug_l","ug_l",NA,NA,NA,NA
