"lake_id","name","value","units"
190,"ag_eco9_nm","Temperate Plains",NA
190,"depth_cat","GT_6m",NA
190,"chla_cat","GT_7",NA
190,"study","SuRGE",NA
191,"wgt","4.66666666666666","dimensionless"
191,"ag_eco9","TPL",NA
191,"ag_eco9_nm","Temperate Plains",NA
191,"depth_cat","GT_6m",NA
191,"chla_cat","GT_7",NA
191,"study","SuRGE",NA
195,"wgt","4.66666666666666","dimensionless"
195,"ag_eco9","TPL",NA
195,"ag_eco9_nm","Temperate Plains",NA
195,"depth_cat","GT_6m",NA
195,"chla_cat","GT_7",NA
195,"study","SuRGE",NA
204,"wgt","1","dimensionless"
204,"ag_eco9","TPL",NA
204,"ag_eco9_nm","Temperate Plains",NA
204,"depth_cat","GT_6m",NA
204,"chla_cat","LE_7",NA
204,"study","SuRGE",NA
205,"wgt","1","dimensionless"
205,"ag_eco9","TPL",NA
205,"ag_eco9_nm","Temperate Plains",NA
205,"depth_cat","GT_6m",NA
205,"chla_cat","LE_7",NA
205,"study","SuRGE",NA
206,"wgt","1","dimensionless"
206,"ag_eco9","TPL",NA
206,"ag_eco9_nm","Temperate Plains",NA
206,"depth_cat","GT_6m",NA
206,"chla_cat","LE_7",NA
206,"study","SuRGE",NA
207,"wgt","1","dimensionless"
207,"ag_eco9","TPL",NA
207,"ag_eco9_nm","Temperate Plains",NA
207,"depth_cat","GT_6m",NA
207,"chla_cat","LE_7",NA
207,"study","SuRGE",NA
208,"wgt","1","dimensionless"
208,"ag_eco9","TPL",NA
208,"ag_eco9_nm","Temperate Plains",NA
208,"depth_cat","GT_6m",NA
208,"chla_cat","LE_7",NA
208,"study","SuRGE",NA
209,"wgt","1","dimensionless"
209,"ag_eco9","TPL",NA
209,"ag_eco9_nm","Temperate Plains",NA
209,"depth_cat","GT_6m",NA
209,"chla_cat","LE_7",NA
209,"study","SuRGE",NA
210,"wgt","6.66666666666666","dimensionless"
210,"ag_eco9","TPL",NA
210,"ag_eco9_nm","Temperate Plains",NA
210,"depth_cat","LE_6m",NA
210,"chla_cat","GT_7",NA
210,"study","SuRGE",NA
211,"wgt","6.66666666666666","dimensionless"
211,"ag_eco9","TPL",NA
211,"ag_eco9_nm","Temperate Plains",NA
211,"depth_cat","LE_6m",NA
211,"chla_cat","GT_7",NA
211,"study","SuRGE",NA
214,"wgt","6.66666666666666","dimensionless"
214,"ag_eco9","TPL",NA
214,"ag_eco9_nm","Temperate Plains",NA
214,"depth_cat","LE_6m",NA
214,"chla_cat","GT_7",NA
214,"study","SuRGE",NA
230,"wgt","1","dimensionless"
230,"ag_eco9","TPL",NA
230,"ag_eco9_nm","Temperate Plains",NA
230,"depth_cat","LE_6m",NA
230,"chla_cat","LE_7",NA
230,"study","SuRGE",NA
231,"wgt","1","dimensionless"
231,"ag_eco9","TPL",NA
231,"ag_eco9_nm","Temperate Plains",NA
231,"depth_cat","LE_6m",NA
231,"chla_cat","LE_7",NA
231,"study","SuRGE",NA
232,"wgt","1","dimensionless"
232,"ag_eco9","TPL",NA
232,"ag_eco9_nm","Temperate Plains",NA
232,"depth_cat","LE_6m",NA
232,"chla_cat","LE_7",NA
232,"study","SuRGE",NA
233,"wgt","1","dimensionless"
233,"ag_eco9","UMW",NA
233,"ag_eco9_nm","Upper Midwest",NA
233,"depth_cat","GT_6m",NA
233,"chla_cat","GT_7",NA
233,"study","SuRGE",NA
234,"wgt","1","dimensionless"
234,"ag_eco9","UMW",NA
234,"ag_eco9_nm","Upper Midwest",NA
234,"depth_cat","GT_6m",NA
234,"chla_cat","GT_7",NA
234,"study","SuRGE",NA
235,"wgt","1","dimensionless"
235,"ag_eco9","UMW",NA
235,"ag_eco9_nm","Upper Midwest",NA
235,"depth_cat","GT_6m",NA
235,"chla_cat","GT_7",NA
235,"study","SuRGE",NA
236,"wgt","1","dimensionless"
236,"ag_eco9","UMW",NA
236,"ag_eco9_nm","Upper Midwest",NA
236,"depth_cat","LE_6m",NA
236,"chla_cat","GT_7",NA
236,"study","SuRGE",NA
237,"wgt","1","dimensionless"
237,"ag_eco9","UMW",NA
237,"ag_eco9_nm","Upper Midwest",NA
237,"depth_cat","LE_6m",NA
237,"chla_cat","LE_7",NA
237,"study","SuRGE",NA
238,"wgt","2","dimensionless"
238,"ag_eco9","WMT",NA
238,"ag_eco9_nm","Western Mountains",NA
238,"depth_cat","GT_6m",NA
238,"chla_cat","GT_7",NA
238,"study","SuRGE",NA
239,"wgt","2","dimensionless"
239,"ag_eco9","WMT",NA
239,"ag_eco9_nm","Western Mountains",NA
239,"depth_cat","GT_6m",NA
239,"chla_cat","GT_7",NA
239,"study","SuRGE",NA
240,"wgt","2","dimensionless"
240,"ag_eco9","WMT",NA
240,"ag_eco9_nm","Western Mountains",NA
240,"depth_cat","GT_6m",NA
240,"chla_cat","GT_7",NA
240,"study","SuRGE",NA
247,"wgt","6.33333333333333","dimensionless"
247,"ag_eco9","WMT",NA
247,"ag_eco9_nm","Western Mountains",NA
247,"depth_cat","GT_6m",NA
247,"chla_cat","LE_7",NA
247,"study","SuRGE",NA
249,"wgt","6.33333333333333","dimensionless"
249,"ag_eco9","WMT",NA
249,"ag_eco9_nm","Western Mountains",NA
249,"depth_cat","GT_6m",NA
249,"chla_cat","LE_7",NA
249,"study","SuRGE",NA
250,"wgt","6.33333333333333","dimensionless"
250,"ag_eco9","WMT",NA
250,"ag_eco9_nm","Western Mountains",NA
250,"depth_cat","GT_6m",NA
250,"chla_cat","LE_7",NA
250,"study","SuRGE",NA
253,"wgt","6.33333333333333","dimensionless"
253,"ag_eco9","WMT",NA
253,"ag_eco9_nm","Western Mountains",NA
253,"depth_cat","GT_6m",NA
253,"chla_cat","LE_7",NA
253,"study","SuRGE",NA
263,"wgt","4","dimensionless"
263,"ag_eco9","WMT",NA
263,"ag_eco9_nm","Western Mountains",NA
263,"depth_cat","LE_6m",NA
263,"chla_cat","GT_7",NA
263,"study","SuRGE",NA
264,"wgt","4","dimensionless"
264,"ag_eco9","WMT",NA
264,"ag_eco9_nm","Western Mountains",NA
264,"depth_cat","LE_6m",NA
264,"chla_cat","GT_7",NA
264,"study","SuRGE",NA
265,"wgt","4","dimensionless"
265,"ag_eco9","WMT",NA
265,"ag_eco9_nm","Western Mountains",NA
265,"depth_cat","LE_6m",NA
265,"chla_cat","GT_7",NA
265,"study","SuRGE",NA
275,"wgt","3.33333333333333","dimensionless"
275,"ag_eco9","WMT",NA
275,"ag_eco9_nm","Western Mountains",NA
275,"depth_cat","LE_6m",NA
275,"chla_cat","LE_7",NA
275,"study","SuRGE",NA
276,"wgt","3.33333333333333","dimensionless"
276,"ag_eco9","WMT",NA
276,"ag_eco9_nm","Western Mountains",NA
276,"depth_cat","LE_6m",NA
276,"chla_cat","LE_7",NA
276,"study","SuRGE",NA
281,"wgt","3.33333333333333","dimensionless"
281,"ag_eco9","WMT",NA
281,"ag_eco9_nm","Western Mountains",NA
281,"depth_cat","LE_6m",NA
281,"chla_cat","LE_7",NA
281,"study","SuRGE",NA
287,"wgt","3.66666666666666","dimensionless"
287,"ag_eco9","XER",NA
287,"ag_eco9_nm","Xeric",NA
287,"depth_cat","GT_6m",NA
287,"chla_cat","GT_7",NA
287,"study","SuRGE",NA
288,"wgt","3.66666666666666","dimensionless"
288,"ag_eco9","XER",NA
288,"ag_eco9_nm","Xeric",NA
288,"depth_cat","GT_6m",NA
288,"chla_cat","GT_7",NA
288,"study","SuRGE",NA
291,"wgt","3.66666666666666","dimensionless"
291,"ag_eco9","XER",NA
291,"ag_eco9_nm","Xeric",NA
291,"depth_cat","GT_6m",NA
291,"chla_cat","GT_7",NA
291,"study","SuRGE",NA
296,"wgt","6.66666666666666","dimensionless"
296,"ag_eco9","XER",NA
296,"ag_eco9_nm","Xeric",NA
296,"depth_cat","GT_6m",NA
296,"chla_cat","LE_7",NA
296,"study","SuRGE",NA
297,"wgt","6.66666666666666","dimensionless"
297,"ag_eco9","XER",NA
297,"ag_eco9_nm","Xeric",NA
297,"depth_cat","GT_6m",NA
297,"chla_cat","LE_7",NA
297,"study","SuRGE",NA
298,"wgt","6.66666666666666","dimensionless"
298,"ag_eco9","XER",NA
298,"ag_eco9_nm","Xeric",NA
298,"depth_cat","GT_6m",NA
298,"chla_cat","LE_7",NA
298,"study","SuRGE",NA
302,"wgt","6.66666666666666","dimensionless"
302,"ag_eco9","XER",NA
302,"ag_eco9_nm","Xeric",NA
302,"depth_cat","GT_6m",NA
302,"chla_cat","LE_7",NA
302,"study","SuRGE",NA
308,"wgt","6.66666666666666","dimensionless"
308,"ag_eco9","XER",NA
308,"ag_eco9_nm","Xeric",NA
308,"depth_cat","GT_6m",NA
308,"chla_cat","LE_7",NA
308,"study","SuRGE",NA
316,"wgt","3.33333333333333","dimensionless"
316,"ag_eco9","XER",NA
316,"ag_eco9_nm","Xeric",NA
316,"depth_cat","LE_6m",NA
316,"chla_cat","GT_7",NA
316,"study","SuRGE",NA
317,"wgt","3.33333333333333","dimensionless"
317,"ag_eco9","XER",NA
317,"ag_eco9_nm","Xeric",NA
317,"depth_cat","LE_6m",NA
317,"chla_cat","GT_7",NA
317,"study","SuRGE",NA
323,"wgt","3.33333333333333","dimensionless"
323,"ag_eco9","XER",NA
323,"ag_eco9_nm","Xeric",NA
323,"depth_cat","LE_6m",NA
323,"chla_cat","GT_7",NA
323,"study","SuRGE",NA
326,"wgt","3.66666666666666","dimensionless"
326,"ag_eco9","XER",NA
326,"ag_eco9_nm","Xeric",NA
326,"depth_cat","LE_6m",NA
326,"chla_cat","LE_7",NA
326,"study","SuRGE",NA
327,"wgt","3.66666666666666","dimensionless"
327,"ag_eco9","XER",NA
327,"ag_eco9_nm","Xeric",NA
327,"depth_cat","LE_6m",NA
327,"chla_cat","LE_7",NA
327,"study","SuRGE",NA
328,"wgt","3.66666666666666","dimensionless"
328,"ag_eco9","XER",NA
328,"ag_eco9_nm","Xeric",NA
328,"depth_cat","LE_6m",NA
328,"chla_cat","LE_7",NA
328,"study","SuRGE",NA
331,"wgt","3.66666666666666","dimensionless"
331,"ag_eco9","XER",NA
331,"ag_eco9_nm","Xeric",NA
331,"depth_cat","LE_6m",NA
331,"chla_cat","LE_7",NA
331,"study","SuRGE",NA
999,"wgt",NA,"dimensionless"
999,"ag_eco9","WMT",NA
999,"ag_eco9_nm","Western Mountains",NA
999,"depth_cat","GT_6m",NA
999,"chla_cat","LE_7",NA
999,"study","Hand picked",NA
1000,"wgt",NA,"dimensionless"
1000,"ag_eco9",NA,NA
1000,"ag_eco9_nm",NA,NA
1000,"depth_cat",NA,NA
1000,"chla_cat",NA,NA
1000,"study","Hand picked",NA
1001,"wgt",NA,"dimensionless"
1001,"ag_eco9","TPL",NA
1001,"ag_eco9_nm","Temperate Plains",NA
1001,"depth_cat",NA,NA
1001,"chla_cat",NA,NA
1001,"study","2016 Regional Survey",NA
1002,"wgt",NA,"dimensionless"
1002,"ag_eco9","TPL",NA
1002,"ag_eco9_nm","Temperate Plains",NA
1002,"depth_cat",NA,NA
1002,"chla_cat",NA,NA
1002,"study","2016 Regional Survey",NA
1003,"wgt",NA,"dimensionless"
1003,"ag_eco9","NPL",NA
1003,"ag_eco9_nm","Northern Appalachians",NA
1003,"depth_cat",NA,NA
1003,"chla_cat",NA,NA
1003,"study","2016 Regional Survey",NA
1004,"wgt",NA,"dimensionless"
1004,"ag_eco9","SAP",NA
1004,"ag_eco9_nm","Southern Appalachians",NA
1004,"depth_cat",NA,NA
1004,"chla_cat",NA,NA
1004,"study","2016 Regional Survey",NA
1005,"wgt",NA,"dimensionless"
1005,"ag_eco9","TPL",NA
1005,"ag_eco9_nm","Temperate Plains",NA
1005,"depth_cat",NA,NA
1005,"chla_cat",NA,NA
1005,"study","2016 Regional Survey",NA
1006,"wgt",NA,"dimensionless"
1006,"ag_eco9","SAP",NA
1006,"ag_eco9_nm","Southern Appalachians",NA
1006,"depth_cat",NA,NA
1006,"chla_cat",NA,NA
1006,"study","2016 Regional Survey",NA
1007,"wgt",NA,"dimensionless"
1007,"ag_eco9","SAP",NA
1007,"ag_eco9_nm","Southern Appalachians",NA
1007,"depth_cat",NA,NA
1007,"chla_cat",NA,NA
1007,"study","2016 Regional Survey",NA
1008,"wgt",NA,"dimensionless"
1008,"ag_eco9","TPL",NA
1008,"ag_eco9_nm","Temperate Plains",NA
1008,"depth_cat",NA,NA
1008,"chla_cat",NA,NA
1008,"study","2016 Regional Survey",NA
1009,"wgt",NA,"dimensionless"
1009,"ag_eco9","SAP",NA
1009,"ag_eco9_nm","Southern Appalachians",NA
1009,"depth_cat",NA,NA
1009,"chla_cat",NA,NA
1009,"study","2016 Regional Survey",NA
1010,"wgt",NA,"dimensionless"
1010,"ag_eco9","SAP",NA
1010,"ag_eco9_nm","Southern Appalachians",NA
1010,"depth_cat",NA,NA
1010,"chla_cat",NA,NA
1010,"study","2016 Regional Survey",NA
1011,"wgt",NA,"dimensionless"
1011,"ag_eco9","NPL",NA
1011,"ag_eco9_nm","Northern Appalachians",NA
1011,"depth_cat",NA,NA
1011,"chla_cat",NA,NA
1011,"study","2016 Regional Survey",NA
1012,"wgt",NA,"dimensionless"
1012,"ag_eco9","TPL",NA
1012,"ag_eco9_nm","Temperate Plains",NA
1012,"depth_cat",NA,NA
1012,"chla_cat",NA,NA
1012,"study","2016 Regional Survey",NA
1013,"wgt",NA,"dimensionless"
1013,"ag_eco9","TPL",NA
1013,"ag_eco9_nm","Temperate Plains",NA
1013,"depth_cat",NA,NA
1013,"chla_cat",NA,NA
1013,"study","2016 Regional Survey",NA
1014,"wgt",NA,"dimensionless"
1014,"ag_eco9","SAP",NA
1014,"ag_eco9_nm","Southern Appalachians",NA
1014,"depth_cat",NA,NA
1014,"chla_cat",NA,NA
1014,"study","2016 Regional Survey",NA
1015,"wgt",NA,"dimensionless"
1015,"ag_eco9","SAP",NA
1015,"ag_eco9_nm","Southern Appalachians",NA
1015,"depth_cat",NA,NA
1015,"chla_cat",NA,NA
1015,"study","2016 Regional Survey",NA
1016,"wgt",NA,"dimensionless"
1016,"ag_eco9","TPL",NA
1016,"ag_eco9_nm","Temperate Plains",NA
1016,"depth_cat",NA,NA
1016,"chla_cat",NA,NA
1016,"study","2016 Regional Survey",NA
1017,"wgt",NA,"dimensionless"
1017,"ag_eco9","NPL",NA
1017,"ag_eco9_nm","Northern Appalachians",NA
1017,"depth_cat",NA,NA
1017,"chla_cat",NA,NA
1017,"study","2016 Regional Survey",NA
1018,"wgt",NA,"dimensionless"
1018,"ag_eco9","NPL",NA
1018,"ag_eco9_nm","Northern Appalachians",NA
1018,"depth_cat",NA,NA
1018,"chla_cat",NA,NA
1018,"study","2016 Regional Survey",NA
1019,"wgt",NA,"dimensionless"
1019,"ag_eco9","TPL",NA
1019,"ag_eco9_nm","Temperate Plains",NA
1019,"depth_cat",NA,NA
1019,"chla_cat",NA,NA
1019,"study","2016 Regional Survey",NA
1020,"wgt",NA,"dimensionless"
1020,"ag_eco9","NPL",NA
1020,"ag_eco9_nm","Northern Appalachians",NA
1020,"depth_cat",NA,NA
1020,"chla_cat",NA,NA
1020,"study","2016 Regional Survey",NA
1021,"wgt",NA,"dimensionless"
1021,"ag_eco9","SAP",NA
1021,"ag_eco9_nm","Southern Appalachians",NA
1021,"depth_cat",NA,NA
1021,"chla_cat",NA,NA
1021,"study","2016 Regional Survey",NA
1022,"wgt",NA,"dimensionless"
1022,"ag_eco9","NPL",NA
1022,"ag_eco9_nm","Northern Appalachians",NA
1022,"depth_cat",NA,NA
1022,"chla_cat",NA,NA
1022,"study","2016 Regional Survey",NA
1023,"wgt",NA,"dimensionless"
1023,"ag_eco9","TPL",NA
1023,"ag_eco9_nm","Temperate Plains",NA
1023,"depth_cat",NA,NA
1023,"chla_cat",NA,NA
1023,"study","2016 Regional Survey",NA
1024,"wgt",NA,"dimensionless"
1024,"ag_eco9","NPL",NA
1024,"ag_eco9_nm","Northern Appalachians",NA
1024,"depth_cat",NA,NA
1024,"chla_cat",NA,NA
1024,"study","2016 Regional Survey",NA
1025,"wgt",NA,"dimensionless"
1025,"ag_eco9","TPL",NA
1025,"ag_eco9_nm","Temperate Plains",NA
1025,"depth_cat",NA,NA
1025,"chla_cat",NA,NA
1025,"study","2016 Regional Survey",NA
1026,"wgt",NA,"dimensionless"
1026,"ag_eco9","SAP",NA
1026,"ag_eco9_nm","Southern Appalachians",NA
1026,"depth_cat",NA,NA
1026,"chla_cat",NA,NA
1026,"study","2016 Regional Survey",NA
1027,"wgt",NA,"dimensionless"
1027,"ag_eco9","NPL",NA
1027,"ag_eco9_nm","Northern Appalachians",NA
1027,"depth_cat",NA,NA
1027,"chla_cat",NA,NA
1027,"study","2016 Regional Survey",NA
1028,"wgt",NA,"dimensionless"
1028,"ag_eco9","TPL",NA
1028,"ag_eco9_nm","Temperate Plains",NA
1028,"depth_cat",NA,NA
1028,"chla_cat",NA,NA
1028,"study","2016 Regional Survey",NA
1029,"wgt",NA,"dimensionless"
1029,"ag_eco9","SAP",NA
1029,"ag_eco9_nm","Southern Appalachians",NA
1029,"depth_cat",NA,NA
1029,"chla_cat",NA,NA
1029,"study","2016 Regional Survey",NA
1030,"wgt",NA,"dimensionless"
1030,"ag_eco9","SAP",NA
1030,"ag_eco9_nm","Southern Appalachians",NA
1030,"depth_cat",NA,NA
1030,"chla_cat",NA,NA
1030,"study","2016 Regional Survey",NA
1031,"wgt",NA,"dimensionless"
1031,"ag_eco9","TPL",NA
1031,"ag_eco9_nm","Temperate Plains",NA
1031,"depth_cat",NA,NA
1031,"chla_cat",NA,NA
1031,"study","2016 Regional Survey",NA
1032,"wgt",NA,"dimensionless"
1032,"ag_eco9","NPL",NA
1032,"ag_eco9_nm","Northern Appalachians",NA
1032,"depth_cat",NA,NA
1032,"chla_cat",NA,NA
1032,"study","2016 Regional Survey",NA
1,"chl_predicted_sample_month_visit1","27.70","ug_l"
1,"doc_predicted_sample_month_visit1"," 5.69","mg_l"
1,"chl_predicted_sample_season_visit1","25.72","ug_l"
1,"doc_predicted_sample_season_visit1"," 6.30","mg_l"
10,"chl_predicted_sample_month_visit1"," 5.53","ug_l"
10,"doc_predicted_sample_month_visit1"," 3.06","mg_l"
10,"chl_predicted_sample_season_visit1"," 6.12","ug_l"
10,"doc_predicted_sample_season_visit1"," 3.64","mg_l"
100,"chl_predicted_sample_month_visit1","11.93","ug_l"
100,"doc_predicted_sample_month_visit1"," 4.76","mg_l"
100,"chl_predicted_sample_season_visit1","11.49","ug_l"
100,"doc_predicted_sample_season_visit1"," 4.07","mg_l"
1000,"chl_predicted_sample_month_visit1","   NA","ug_l"
1000,"doc_predicted_sample_month_visit1","   NA","mg_l"
1000,"chl_predicted_sample_season_visit1","   NA","ug_l"
1000,"doc_predicted_sample_season_visit1","   NA","mg_l"
1001,"chl_predicted_sample_month_visit1","12.67","ug_l"
1001,"doc_predicted_sample_month_visit1"," 5.22","mg_l"
1001,"chl_predicted_sample_season_visit1","20.33","ug_l"
1001,"doc_predicted_sample_season_visit1"," 5.35","mg_l"
1002,"chl_predicted_sample_month_visit1","13.64","ug_l"
1002,"doc_predicted_sample_month_visit1"," 4.34","mg_l"
1002,"chl_predicted_sample_season_visit1","14.30","ug_l"
1002,"doc_predicted_sample_season_visit1"," 4.67","mg_l"
1003,"chl_predicted_sample_month_visit1","15.53","ug_l"
1003,"doc_predicted_sample_month_visit1"," 4.47","mg_l"
1003,"chl_predicted_sample_season_visit1","11.38","ug_l"
1003,"doc_predicted_sample_season_visit1"," 3.99","mg_l"
1004,"chl_predicted_sample_month_visit1","11.56","ug_l"
1004,"doc_predicted_sample_month_visit1"," 3.64","mg_l"
1004,"chl_predicted_sample_season_visit1","19.29","ug_l"
1004,"doc_predicted_sample_season_visit1"," 4.79","mg_l"
1005,"chl_predicted_sample_month_visit1","16.11","ug_l"
1005,"doc_predicted_sample_month_visit1"," 4.58","mg_l"
1005,"chl_predicted_sample_season_visit1","15.39","ug_l"
1005,"doc_predicted_sample_season_visit1"," 4.74","mg_l"
1006,"chl_predicted_sample_month_visit1"," 5.40","ug_l"
1006,"doc_predicted_sample_month_visit1"," 3.21","mg_l"
1006,"chl_predicted_sample_season_visit1","10.46","ug_l"
1006,"doc_predicted_sample_season_visit1"," 3.98","mg_l"
1007,"chl_predicted_sample_month_visit1","13.44","ug_l"
1007,"doc_predicted_sample_month_visit1"," 4.51","mg_l"
1007,"chl_predicted_sample_season_visit1","21.49","ug_l"
1007,"doc_predicted_sample_season_visit1"," 5.07","mg_l"
1008,"chl_predicted_sample_month_visit1","10.57","ug_l"
1008,"doc_predicted_sample_month_visit1"," 4.61","mg_l"
1008,"chl_predicted_sample_season_visit1","15.52","ug_l"
1008,"doc_predicted_sample_season_visit1"," 4.72","mg_l"
1009,"chl_predicted_sample_month_visit1"," 3.54","ug_l"
1009,"doc_predicted_sample_month_visit1"," 3.20","mg_l"
1009,"chl_predicted_sample_season_visit1"," 3.79","ug_l"
1009,"doc_predicted_sample_season_visit1"," 3.06","mg_l"
101,"chl_predicted_sample_month_visit1"," 4.74","ug_l"
101,"doc_predicted_sample_month_visit1"," 3.40","mg_l"
101,"chl_predicted_sample_season_visit1"," 5.78","ug_l"
101,"doc_predicted_sample_season_visit1"," 3.14","mg_l"
1010,"chl_predicted_sample_month_visit1"," 3.95","ug_l"
1010,"doc_predicted_sample_month_visit1"," 2.91","mg_l"
1010,"chl_predicted_sample_season_visit1"," 4.18","ug_l"
1010,"doc_predicted_sample_season_visit1"," 3.04","mg_l"
1011,"chl_predicted_sample_month_visit1","37.04","ug_l"
1011,"doc_predicted_sample_month_visit1"," 6.85","mg_l"
1011,"chl_predicted_sample_season_visit1","32.38","ug_l"
1011,"doc_predicted_sample_season_visit1"," 6.38","mg_l"
1012,"chl_predicted_sample_month_visit1","17.46","ug_l"
1012,"doc_predicted_sample_month_visit1"," 5.03","mg_l"
1012,"chl_predicted_sample_season_visit1","21.82","ug_l"
1012,"doc_predicted_sample_season_visit1"," 5.30","mg_l"
1013,"chl_predicted_sample_month_visit1","14.28","ug_l"
1013,"doc_predicted_sample_month_visit1"," 6.51","mg_l"
1013,"chl_predicted_sample_season_visit1","22.97","ug_l"
1013,"doc_predicted_sample_season_visit1"," 6.04","mg_l"
1014,"chl_predicted_sample_month_visit1","23.07","ug_l"
1014,"doc_predicted_sample_month_visit1"," 4.90","mg_l"
1014,"chl_predicted_sample_season_visit1","23.78","ug_l"
1014,"doc_predicted_sample_season_visit1"," 5.48","mg_l"
1015,"chl_predicted_sample_month_visit1","19.11","ug_l"
1015,"doc_predicted_sample_month_visit1"," 6.01","mg_l"
1015,"chl_predicted_sample_season_visit1","20.34","ug_l"
1015,"doc_predicted_sample_season_visit1"," 5.60","mg_l"
1016,"chl_predicted_sample_month_visit1"," 9.15","ug_l"
1016,"doc_predicted_sample_month_visit1"," 4.76","mg_l"
1016,"chl_predicted_sample_season_visit1","21.23","ug_l"
1016,"doc_predicted_sample_season_visit1"," 5.50","mg_l"
1017,"chl_predicted_sample_month_visit1","26.35","ug_l"
1017,"doc_predicted_sample_month_visit1"," 6.40","mg_l"
1017,"chl_predicted_sample_season_visit1","35.59","ug_l"
1017,"doc_predicted_sample_season_visit1"," 6.98","mg_l"
1018,"chl_predicted_sample_month_visit1","30.46","ug_l"
1018,"doc_predicted_sample_month_visit1"," 5.20","mg_l"
1018,"chl_predicted_sample_season_visit1","22.39","ug_l"
1018,"doc_predicted_sample_season_visit1"," 5.15","mg_l"
1019,"chl_predicted_sample_month_visit1","58.46","ug_l"
1019,"doc_predicted_sample_month_visit1"," 7.04","mg_l"
1019,"chl_predicted_sample_season_visit1","48.26","ug_l"
1019,"doc_predicted_sample_season_visit1"," 7.15","mg_l"
102,"chl_predicted_sample_month_visit1"," 6.02","ug_l"
102,"doc_predicted_sample_month_visit1"," 4.06","mg_l"
102,"chl_predicted_sample_season_visit1"," 6.45","ug_l"
102,"doc_predicted_sample_season_visit1"," 4.59","mg_l"
1020,"chl_predicted_sample_month_visit1","18.12","ug_l"
1020,"doc_predicted_sample_month_visit1"," 5.84","mg_l"
1020,"chl_predicted_sample_season_visit1","21.51","ug_l"
1020,"doc_predicted_sample_season_visit1"," 5.97","mg_l"
1021,"chl_predicted_sample_month_visit1","11.84","ug_l"
1021,"doc_predicted_sample_month_visit1"," 3.64","mg_l"
1021,"chl_predicted_sample_season_visit1","11.92","ug_l"
1021,"doc_predicted_sample_season_visit1"," 3.96","mg_l"
1022,"chl_predicted_sample_month_visit1","21.53","ug_l"
1022,"doc_predicted_sample_month_visit1"," 5.01","mg_l"
1022,"chl_predicted_sample_season_visit1","22.33","ug_l"
1022,"doc_predicted_sample_season_visit1"," 5.55","mg_l"
1023,"chl_predicted_sample_month_visit1","11.81","ug_l"
1023,"doc_predicted_sample_month_visit1"," 4.95","mg_l"
1023,"chl_predicted_sample_season_visit1","13.88","ug_l"
1023,"doc_predicted_sample_season_visit1"," 5.50","mg_l"
1024,"chl_predicted_sample_month_visit1","15.46","ug_l"
1024,"doc_predicted_sample_month_visit1"," 4.16","mg_l"
1024,"chl_predicted_sample_season_visit1","15.36","ug_l"
1024,"doc_predicted_sample_season_visit1"," 5.19","mg_l"
1025,"chl_predicted_sample_month_visit1","18.48","ug_l"
1025,"doc_predicted_sample_month_visit1"," 5.59","mg_l"
1025,"chl_predicted_sample_season_visit1","22.56","ug_l"
1025,"doc_predicted_sample_season_visit1"," 5.82","mg_l"
1026,"chl_predicted_sample_month_visit1"," 3.83","ug_l"
1026,"doc_predicted_sample_month_visit1"," 3.06","mg_l"
1026,"chl_predicted_sample_season_visit1","11.33","ug_l"
1026,"doc_predicted_sample_season_visit1"," 3.72","mg_l"
1027,"chl_predicted_sample_month_visit1","27.96","ug_l"
1027,"doc_predicted_sample_month_visit1"," 5.80","mg_l"
1027,"chl_predicted_sample_season_visit1","24.59","ug_l"
1027,"doc_predicted_sample_season_visit1"," 5.63","mg_l"
1028,"chl_predicted_sample_month_visit1","11.88","ug_l"
1028,"doc_predicted_sample_month_visit1"," 4.12","mg_l"
1028,"chl_predicted_sample_season_visit1","17.12","ug_l"
1028,"doc_predicted_sample_season_visit1"," 4.92","mg_l"
1029,"chl_predicted_sample_month_visit1","22.74","ug_l"
1029,"doc_predicted_sample_month_visit1"," 4.83","mg_l"
1029,"chl_predicted_sample_season_visit1","21.90","ug_l"
1029,"doc_predicted_sample_season_visit1"," 4.89","mg_l"
103,"chl_predicted_sample_month_visit1","   NA","ug_l"
103,"doc_predicted_sample_month_visit1","   NA","mg_l"
103,"chl_predicted_sample_season_visit1"," 7.55","ug_l"
103,"doc_predicted_sample_season_visit1"," 3.79","mg_l"
1030,"chl_predicted_sample_month_visit1"," 7.91","ug_l"
1030,"doc_predicted_sample_month_visit1"," 3.52","mg_l"
1030,"chl_predicted_sample_season_visit1","21.55","ug_l"
1030,"doc_predicted_sample_season_visit1"," 5.02","mg_l"
1031,"chl_predicted_sample_month_visit1","16.08","ug_l"
1031,"doc_predicted_sample_month_visit1"," 5.02","mg_l"
1031,"chl_predicted_sample_season_visit1","17.48","ug_l"
1031,"doc_predicted_sample_season_visit1"," 5.13","mg_l"
1032,"chl_predicted_sample_month_visit1","45.40","ug_l"
1032,"doc_predicted_sample_month_visit1"," 6.75","mg_l"
1032,"chl_predicted_sample_season_visit1","34.52","ug_l"
1032,"doc_predicted_sample_season_visit1"," 6.59","mg_l"
11,"chl_predicted_sample_month_visit1","12.02","ug_l"
11,"doc_predicted_sample_month_visit1"," 3.97","mg_l"
11,"chl_predicted_sample_season_visit1"," 7.43","ug_l"
11,"doc_predicted_sample_season_visit1"," 3.75","mg_l"
116,"chl_predicted_sample_month_visit1","28.78","ug_l"
